n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
4,4,4,3,8,1,5,3,4,8,4,2,0.8333333333333334,0.5,35,15,ga2_nasa_battery_1_10min_adam_wfn_bfn_24,24,_wfn_bfn,adam,nasa_battery_1_10min
5,2,5,8,3,4,5,6,5,1,7,3,1.0,0.54,34,20,ga2_nasa_battery_1_10min_adam_win_bfn_24,24,_win_bfn,adam,nasa_battery_1_10min
4,4,4,3,8,1,5,3,4,8,4,2,0.8333333333333334,0.5,35,15,ga2_nasa_battery_1_10min_adam_wfn_bin_24,24,_wfn_bin,adam,nasa_battery_1_10min
5,2,5,8,3,4,5,6,5,1,7,3,1.0,0.54,34,20,ga2_nasa_battery_1_10min_adam_win_bin_24,24,_win_bin,adam,nasa_battery_1_10min
3,5,3,3,2,5,3,4,11,4,3,6,1.0,0.52,38,14,ga2_nasa_battery_1_10min_gaussian_wfn_24,24,_wfn,gaussian,nasa_battery_1_10min
3,6,7,5,11,4,2,4,5,4,2,3,1.0,0.56,35,21,ga2_nasa_battery_1_10min_gaussian_win_24,24,_win,gaussian,nasa_battery_1_10min
3,5,3,3,2,5,3,4,11,4,3,6,1.0,0.52,38,14,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_24,24,_wfn_bfn,gaussian,nasa_battery_1_10min
3,6,7,5,11,4,2,4,5,4,2,3,1.0,0.56,35,21,ga2_nasa_battery_1_10min_gaussian_win_bfn_24,24,_win_bfn,gaussian,nasa_battery_1_10min
3,5,3,3,2,5,3,4,11,4,3,6,1.0,0.52,38,14,ga2_nasa_battery_1_10min_gaussian_wfn_bin_24,24,_wfn_bin,gaussian,nasa_battery_1_10min
3,6,7,5,11,4,2,4,5,4,2,3,1.0,0.56,35,21,ga2_nasa_battery_1_10min_gaussian_win_bin_24,24,_win_bin,gaussian,nasa_battery_1_10min
10,6,4,1,4,4,8,8,3,2,4,3,0.8333333333333334,0.57,36,21,ga2_nasa_battery_1_10min_gaussian_24,24,,gaussian,nasa_battery_1_10min
6,5,7,2,5,8,4,3,3,6,4,2,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_25,25,_wfn,adam,nasa_battery_1_10min
7,5,5,7,4,4,5,2,3,1,9,3,1.0,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_25,25,_win,adam,nasa_battery_1_10min
6,5,7,2,5,8,4,3,3,6,4,2,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_bfn_25,25,_wfn_bfn,adam,nasa_battery_1_10min
7,5,5,7,4,4,5,2,3,1,9,3,1.0,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_bfn_25,25,_win_bfn,adam,nasa_battery_1_10min
6,5,7,2,5,8,4,3,3,6,4,2,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_bin_25,25,_wfn_bin,adam,nasa_battery_1_10min
7,5,5,7,4,4,5,2,3,1,9,3,1.0,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_bin_25,25,_win_bin,adam,nasa_battery_1_10min
1,9,4,2,5,4,4,4,3,5,3,6,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_25,25,_wfn,gaussian,nasa_battery_1_10min
5,4,6,2,8,2,7,4,5,4,4,1,0.8333333333333334,0.52,35,17,ga2_nasa_battery_1_10min_gaussian_win_25,25,_win,gaussian,nasa_battery_1_10min
1,9,4,2,5,4,4,4,3,5,3,6,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_25,25,_wfn_bfn,gaussian,nasa_battery_1_10min
5,4,6,2,8,2,7,4,5,4,4,1,0.8333333333333334,0.52,35,17,ga2_nasa_battery_1_10min_gaussian_win_bfn_25,25,_win_bfn,gaussian,nasa_battery_1_10min
1,9,4,2,5,4,4,4,3,5,3,6,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_bin_25,25,_wfn_bin,gaussian,nasa_battery_1_10min
5,4,6,2,8,2,7,4,5,4,4,1,0.8333333333333334,0.52,35,17,ga2_nasa_battery_1_10min_gaussian_win_bin_25,25,_win_bin,gaussian,nasa_battery_1_10min
7,8,3,4,2,6,2,2,7,3,9,3,1.0,0.56,34,22,ga2_nasa_battery_1_10min_gaussian_25,25,,gaussian,nasa_battery_1_10min
4,9,5,4,2,5,3,3,2,2,6,5,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_wfn_26,26,_wfn,adam,nasa_battery_1_10min
2,5,2,1,4,3,5,3,6,6,7,4,1.0,0.48,38,10,ga2_nasa_battery_1_10min_adam_win_26,26,_win,adam,nasa_battery_1_10min
4,9,5,4,2,5,3,3,2,2,6,5,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_wfn_bfn_26,26,_wfn_bfn,adam,nasa_battery_1_10min
2,5,2,1,4,3,5,3,6,6,7,4,1.0,0.48,38,10,ga2_nasa_battery_1_10min_adam_win_bfn_26,26,_win_bfn,adam,nasa_battery_1_10min
4,9,5,4,2,5,3,3,2,2,6,5,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_wfn_bin_26,26,_wfn_bin,adam,nasa_battery_1_10min
2,5,2,1,4,3,5,3,6,6,7,4,1.0,0.48,38,10,ga2_nasa_battery_1_10min_adam_win_bin_26,26,_win_bin,adam,nasa_battery_1_10min
5,1,4,3,9,3,4,2,6,7,5,4,1.0,0.53,40,13,ga2_nasa_battery_1_10min_gaussian_wfn_26,26,_wfn,gaussian,nasa_battery_1_10min
6,5,6,7,1,6,2,1,3,7,4,3,1.0,0.51,27,24,ga2_nasa_battery_1_10min_gaussian_win_26,26,_win,gaussian,nasa_battery_1_10min
5,1,4,3,9,3,4,2,6,7,5,4,1.0,0.53,40,13,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_26,26,_wfn_bfn,gaussian,nasa_battery_1_10min
6,5,6,7,1,6,2,1,3,7,4,3,1.0,0.51,27,24,ga2_nasa_battery_1_10min_gaussian_win_bfn_26,26,_win_bfn,gaussian,nasa_battery_1_10min
5,1,4,3,9,3,4,2,6,7,5,4,1.0,0.53,40,13,ga2_nasa_battery_1_10min_gaussian_wfn_bin_26,26,_wfn_bin,gaussian,nasa_battery_1_10min
6,5,6,7,1,6,2,1,3,7,4,3,1.0,0.51,27,24,ga2_nasa_battery_1_10min_gaussian_win_bin_26,26,_win_bin,gaussian,nasa_battery_1_10min
8,7,6,4,5,4,4,4,3,3,8,3,1.0,0.59,34,25,ga2_nasa_battery_1_10min_gaussian_26,26,,gaussian,nasa_battery_1_10min
5,8,1,7,4,3,2,6,1,5,7,3,1.0,0.52,31,21,ga2_nasa_battery_1_10min_adam_wfn_27,27,_wfn,adam,nasa_battery_1_10min
5,2,2,5,7,5,4,6,8,4,4,3,1.0,0.55,41,14,ga2_nasa_battery_1_10min_adam_win_27,27,_win,adam,nasa_battery_1_10min
5,8,1,7,4,3,2,6,1,5,7,3,1.0,0.52,31,21,ga2_nasa_battery_1_10min_adam_wfn_bfn_27,27,_wfn_bfn,adam,nasa_battery_1_10min
5,2,2,5,7,5,4,6,8,4,4,3,1.0,0.55,41,14,ga2_nasa_battery_1_10min_adam_win_bfn_27,27,_win_bfn,adam,nasa_battery_1_10min
5,8,1,7,4,3,2,6,1,5,7,3,1.0,0.52,31,21,ga2_nasa_battery_1_10min_adam_wfn_bin_27,27,_wfn_bin,adam,nasa_battery_1_10min
5,2,2,5,7,5,4,6,8,4,4,3,1.0,0.55,41,14,ga2_nasa_battery_1_10min_adam_win_bin_27,27,_win_bin,adam,nasa_battery_1_10min
4,4,12,4,3,2,5,4,4,2,5,3,0.8333333333333334,0.52,28,24,ga2_nasa_battery_1_10min_gaussian_wfn_27,27,_wfn,gaussian,nasa_battery_1_10min
6,5,4,2,5,4,3,4,7,6,5,7,1.0,0.58,41,17,ga2_nasa_battery_1_10min_gaussian_win_27,27,_win,gaussian,nasa_battery_1_10min
4,4,12,4,3,2,5,4,4,2,5,3,0.8333333333333334,0.52,28,24,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_27,27,_wfn_bfn,gaussian,nasa_battery_1_10min
6,5,4,2,5,4,3,4,7,6,5,7,1.0,0.58,41,17,ga2_nasa_battery_1_10min_gaussian_win_bfn_27,27,_win_bfn,gaussian,nasa_battery_1_10min
4,4,12,4,3,2,5,4,4,2,5,3,0.8333333333333334,0.52,28,24,ga2_nasa_battery_1_10min_gaussian_wfn_bin_27,27,_wfn_bin,gaussian,nasa_battery_1_10min
6,5,4,2,5,4,3,4,7,6,5,7,1.0,0.58,41,17,ga2_nasa_battery_1_10min_gaussian_win_bin_27,27,_win_bin,gaussian,nasa_battery_1_10min
12,11,4,4,2,3,4,4,2,2,1,5,1.0,0.54,23,31,ga2_nasa_battery_1_10min_gaussian_27,27,,gaussian,nasa_battery_1_10min
5,4,2,4,3,5,5,0,8,6,5,8,1.0,0.55,40,15,ga2_nasa_battery_1_10min_adam_wfn_28,28,_wfn,adam,nasa_battery_1_10min
6,10,7,0,5,6,1,4,4,2,5,4,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_win_28,28,_win,adam,nasa_battery_1_10min
5,4,2,4,3,5,5,0,8,6,5,8,1.0,0.55,40,15,ga2_nasa_battery_1_10min_adam_wfn_bfn_28,28,_wfn_bfn,adam,nasa_battery_1_10min
6,10,7,0,5,6,1,4,4,2,5,4,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_win_bfn_28,28,_win_bfn,adam,nasa_battery_1_10min
5,4,2,4,3,5,5,0,8,6,5,8,1.0,0.55,40,15,ga2_nasa_battery_1_10min_adam_wfn_bin_28,28,_wfn_bin,adam,nasa_battery_1_10min
6,10,7,0,5,6,1,4,4,2,5,4,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_win_bin_28,28,_win_bin,adam,nasa_battery_1_10min
5,5,2,4,4,5,7,2,3,2,9,3,1.0,0.51,35,16,ga2_nasa_battery_1_10min_gaussian_wfn_28,28,_wfn,gaussian,nasa_battery_1_10min
5,4,7,8,6,9,3,1,5,3,5,2,1.0,0.58,34,24,ga2_nasa_battery_1_10min_gaussian_win_28,28,_win,gaussian,nasa_battery_1_10min
5,5,2,4,4,5,7,2,3,2,9,3,1.0,0.51,35,16,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_28,28,_wfn_bfn,gaussian,nasa_battery_1_10min
5,4,7,8,6,9,3,1,5,3,5,2,1.0,0.58,34,24,ga2_nasa_battery_1_10min_gaussian_win_bfn_28,28,_win_bfn,gaussian,nasa_battery_1_10min
5,5,2,4,4,5,7,2,3,2,9,3,1.0,0.51,35,16,ga2_nasa_battery_1_10min_gaussian_wfn_bin_28,28,_wfn_bin,gaussian,nasa_battery_1_10min
5,4,7,8,6,9,3,1,5,3,5,2,1.0,0.58,34,24,ga2_nasa_battery_1_10min_gaussian_win_bin_28,28,_win_bin,gaussian,nasa_battery_1_10min
3,7,11,5,3,5,6,3,2,3,1,2,1.0,0.51,25,26,ga2_nasa_battery_1_10min_gaussian_28,28,,gaussian,nasa_battery_1_10min
3,4,7,5,4,5,3,5,4,2,7,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_adam_wfn_29,29,_wfn,adam,nasa_battery_1_10min
8,5,2,6,7,3,4,5,7,1,1,1,1.0,0.5,29,21,ga2_nasa_battery_1_10min_adam_win_29,29,_win,adam,nasa_battery_1_10min
3,4,7,5,4,5,3,5,4,2,7,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_adam_wfn_bfn_29,29,_wfn_bfn,adam,nasa_battery_1_10min
8,5,2,6,7,3,4,5,7,1,1,1,1.0,0.5,29,21,ga2_nasa_battery_1_10min_adam_win_bfn_29,29,_win_bfn,adam,nasa_battery_1_10min
3,4,7,5,4,5,3,5,4,2,7,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_adam_wfn_bin_29,29,_wfn_bin,adam,nasa_battery_1_10min
8,5,2,6,7,3,4,5,7,1,1,1,1.0,0.5,29,21,ga2_nasa_battery_1_10min_adam_win_bin_29,29,_win_bin,adam,nasa_battery_1_10min
3,7,5,9,3,5,4,3,1,3,5,5,1.0,0.53,29,24,ga2_nasa_battery_1_10min_gaussian_wfn_29,29,_wfn,gaussian,nasa_battery_1_10min
2,2,3,7,7,2,6,6,6,4,6,5,1.0,0.56,42,14,ga2_nasa_battery_1_10min_gaussian_win_29,29,_win,gaussian,nasa_battery_1_10min
3,7,5,9,3,5,4,3,1,3,5,5,1.0,0.53,29,24,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_29,29,_wfn_bfn,gaussian,nasa_battery_1_10min
2,2,3,7,7,2,6,6,6,4,6,5,1.0,0.56,42,14,ga2_nasa_battery_1_10min_gaussian_win_bfn_29,29,_win_bfn,gaussian,nasa_battery_1_10min
3,7,5,9,3,5,4,3,1,3,5,5,1.0,0.53,29,24,ga2_nasa_battery_1_10min_gaussian_wfn_bin_29,29,_wfn_bin,gaussian,nasa_battery_1_10min
2,2,3,7,7,2,6,6,6,4,6,5,1.0,0.56,42,14,ga2_nasa_battery_1_10min_gaussian_win_bin_29,29,_win_bin,gaussian,nasa_battery_1_10min
7,9,3,2,2,9,3,3,5,3,4,4,0.8333333333333334,0.54,33,21,ga2_nasa_battery_1_10min_gaussian_29,29,,gaussian,nasa_battery_1_10min
