n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
9,2,3,2,5,6,4,4,2,6,3,7,1.0,0.53,37,16,ga2_nikuradse_1_gaussian_win_bin_26,26,_win_bin,gaussian,nikuradse_1
3,9,3,2,2,5,4,4,1,8,5,7,1.0,0.53,36,17,ga2_nikuradse_1_gaussian_26,26,,gaussian,nikuradse_1
5,3,8,6,5,6,6,4,5,7,2,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_27,27,_wfn,adam,nikuradse_1
6,3,5,6,3,4,8,5,2,5,4,0,1.0,0.51,31,20,ga2_nikuradse_1_adam_win_27,27,_win,adam,nikuradse_1
5,3,8,6,5,6,6,4,5,7,2,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_bfn_27,27,_wfn_bfn,adam,nikuradse_1
6,3,5,6,3,4,8,5,2,5,4,0,1.0,0.51,31,20,ga2_nikuradse_1_adam_win_bfn_27,27,_win_bfn,adam,nikuradse_1
5,3,8,6,5,6,6,4,5,7,2,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_bin_27,27,_wfn_bin,adam,nikuradse_1
6,3,5,6,3,4,8,5,2,5,4,0,1.0,0.51,31,20,ga2_nikuradse_1_adam_win_bin_27,27,_win_bin,adam,nikuradse_1
4,3,5,4,4,7,1,0,8,2,2,9,1.0,0.49,33,16,ga2_nikuradse_1_gaussian_wfn_27,27,_wfn,gaussian,nikuradse_1
6,3,7,6,1,3,4,5,6,3,3,5,1.0,0.52,30,22,ga2_nikuradse_1_gaussian_win_27,27,_win,gaussian,nikuradse_1
4,3,5,4,4,7,1,0,8,2,2,9,1.0,0.49,33,16,ga2_nikuradse_1_gaussian_wfn_bfn_27,27,_wfn_bfn,gaussian,nikuradse_1
6,3,7,6,1,3,4,5,6,3,3,5,1.0,0.52,30,22,ga2_nikuradse_1_gaussian_win_bfn_27,27,_win_bfn,gaussian,nikuradse_1
4,3,5,4,4,7,1,0,8,2,2,9,1.0,0.49,33,16,ga2_nikuradse_1_gaussian_wfn_bin_27,27,_wfn_bin,gaussian,nikuradse_1
6,3,7,6,1,3,4,5,6,3,3,5,1.0,0.52,30,22,ga2_nikuradse_1_gaussian_win_bin_27,27,_win_bin,gaussian,nikuradse_1
4,7,6,0,9,1,7,7,2,7,2,4,1.0,0.56,39,17,ga2_nikuradse_1_gaussian_27,27,,gaussian,nikuradse_1
3,3,8,4,4,5,7,4,4,5,6,4,1.0,0.57,39,18,ga2_nikuradse_1_adam_wfn_28,28,_wfn,adam,nikuradse_1
5,3,4,4,5,4,3,4,3,9,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_28,28,_win,adam,nikuradse_1
3,3,8,4,4,5,7,4,4,5,6,4,1.0,0.57,39,18,ga2_nikuradse_1_adam_wfn_bfn_28,28,_wfn_bfn,adam,nikuradse_1
5,3,4,4,5,4,3,4,3,9,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_bfn_28,28,_win_bfn,adam,nikuradse_1
3,3,8,4,4,5,7,4,4,5,6,4,1.0,0.57,39,18,ga2_nikuradse_1_adam_wfn_bin_28,28,_wfn_bin,adam,nikuradse_1
5,3,4,4,5,4,3,4,3,9,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_bin_28,28,_win_bin,adam,nikuradse_1
8,4,5,3,4,6,6,7,3,3,4,3,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_28,28,_wfn,gaussian,nikuradse_1
6,4,5,3,5,4,3,7,3,6,3,5,1.0,0.54,36,18,ga2_nikuradse_1_gaussian_win_28,28,_win,gaussian,nikuradse_1
8,4,5,3,4,6,6,7,3,3,4,3,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_bfn_28,28,_wfn_bfn,gaussian,nikuradse_1
6,4,5,3,5,4,3,7,3,6,3,5,1.0,0.54,36,18,ga2_nikuradse_1_gaussian_win_bfn_28,28,_win_bfn,gaussian,nikuradse_1
8,4,5,3,4,6,6,7,3,3,4,3,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_bin_28,28,_wfn_bin,gaussian,nikuradse_1
6,4,5,3,5,4,3,7,3,6,3,5,1.0,0.54,36,18,ga2_nikuradse_1_gaussian_win_bin_28,28,_win_bin,gaussian,nikuradse_1
6,3,4,2,11,4,3,2,4,5,7,5,1.0,0.56,41,15,ga2_nikuradse_1_gaussian_28,28,,gaussian,nikuradse_1
4,4,5,9,2,8,5,5,4,7,2,5,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_29,29,_wfn,adam,nikuradse_1
5,5,3,4,5,1,5,3,5,7,4,2,1.0,0.49,32,17,ga2_nikuradse_1_adam_win_29,29,_win,adam,nikuradse_1
4,4,5,9,2,8,5,5,4,7,2,5,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_bfn_29,29,_wfn_bfn,adam,nikuradse_1
5,5,3,4,5,1,5,3,5,7,4,2,1.0,0.49,32,17,ga2_nikuradse_1_adam_win_bfn_29,29,_win_bfn,adam,nikuradse_1
4,4,5,9,2,8,5,5,4,7,2,5,1.0,0.6,38,22,ga2_nikuradse_1_adam_wfn_bin_29,29,_wfn_bin,adam,nikuradse_1
5,5,3,4,5,1,5,3,5,7,4,2,1.0,0.49,32,17,ga2_nikuradse_1_adam_win_bin_29,29,_win_bin,adam,nikuradse_1
7,4,1,2,8,6,4,9,7,2,3,4,1.0,0.57,43,14,ga2_nikuradse_1_gaussian_wfn_29,29,_wfn,gaussian,nikuradse_1
7,5,4,4,5,3,6,4,2,3,4,8,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_29,29,_win,gaussian,nikuradse_1
7,4,1,2,8,6,4,9,7,2,3,4,1.0,0.57,43,14,ga2_nikuradse_1_gaussian_wfn_bfn_29,29,_wfn_bfn,gaussian,nikuradse_1
7,5,4,4,5,3,6,4,2,3,4,8,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_bfn_29,29,_win_bfn,gaussian,nikuradse_1
7,4,1,2,8,6,4,9,7,2,3,4,1.0,0.57,43,14,ga2_nikuradse_1_gaussian_wfn_bin_29,29,_wfn_bin,gaussian,nikuradse_1
7,5,4,4,5,3,6,4,2,3,4,8,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_bin_29,29,_win_bin,gaussian,nikuradse_1
3,5,3,1,7,4,7,10,7,5,3,2,1.0,0.57,45,12,ga2_nikuradse_1_gaussian_29,29,,gaussian,nikuradse_1
