,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
615,0.7457777,-0.92367256,-0.0009669958,0.13132146,0.13336018,0.13132146,639.9783
616,0.7457694,-0.87287915,0.0020263847,0.11019935,0.11163546,0.11019935,639.9783
617,0.74576217,-0.71094626,0.0042997026,0.10292053,0.10450865,0.10292053,639.9783
618,0.7457557,-0.90184766,0.0036302095,0.10960033,0.11149675,0.10960033,639.9783
619,0.74574953,1.0,0.0020000157,0.116798766,0.11835229,0.116798766,639.9783
620,0.7457439,1.0,0.0013359167,0.1216932,0.122849196,0.1216932,639.9783
621,0.7457388,-1.0,-0.006610257,0.110485084,0.10917017,0.110485084,639.9783
622,0.7457353,0.9881049,0.00474886,0.09460178,0.09295943,0.09460178,639.9783
623,0.7457314,0.94205594,0.0069309184,0.11968353,0.12085609,0.11968353,639.9783
624,0.7457245,-0.6020418,0.0044162553,0.15908994,0.16197525,0.15908994,639.9783
625,0.7457143,0.75540864,0.002161522,0.17894217,0.18247165,0.17894217,639.9783
626,0.7457022,0.8837315,0.0013312966,0.17531203,0.17916527,0.17531203,639.9783
627,0.7456901,-0.91584486,-0.0036031767,0.15133666,0.1540352,0.15133666,639.9783
628,0.74568117,-0.9972747,-0.0006536323,0.09341587,0.09295459,0.09341587,639.9783
629,0.74567604,0.9999944,0.0013845464,0.07557363,0.076001756,0.07557363,639.9783
630,0.7456713,0.9740049,0.0008334653,0.11148234,0.11411909,0.11148234,639.9783
631,0.7456641,0.11233665,-6.543423e-05,0.16313545,0.16680066,0.16313545,639.9783
632,0.7456547,0.048146687,0.00010686583,0.18006387,0.18211406,0.18006387,639.9783
633,0.7456453,-0.7355751,-0.00010340138,0.17244756,0.17343986,0.17244756,639.9783
634,0.74563664,-0.99958175,-0.0005663119,0.15800709,0.15867567,0.15800709,639.9783
635,0.7456283,0.99995977,-0.0011705535,0.14701319,0.14766318,0.14701319,639.9783
636,0.74562,-0.96484697,-0.001967477,0.14450578,0.14468262,0.14450578,639.9783
637,0.74561095,-0.49342847,-0.0026686443,0.14953396,0.14960524,0.14953396,639.9783
638,0.745601,-0.91802704,-0.0021571077,0.15728913,0.15751491,0.15728913,639.9783
639,0.7455902,0.99959296,-0.0024999275,0.16220887,0.16218139,0.16220887,639.9783
640,0.7455786,-1.0,-0.003518711,0.16910237,0.16931108,0.16910237,639.9783
641,0.7455659,-0.99839216,-0.003172013,0.17563936,0.17593315,0.17563936,639.9783
642,0.7455524,-0.99999326,-0.0035605638,0.18009505,0.18043822,0.18009505,639.9783
643,0.74553853,-1.0,-0.004409501,0.18340592,0.18380848,0.18340592,639.9783
644,0.7455249,-1.0,-0.0051914765,0.1862013,0.1866701,0.1862013,639.9783
645,0.7455117,-0.9993292,-0.005923186,0.18817925,0.18862586,0.18817925,639.9783
646,0.7454992,-0.9999028,-0.0064395964,0.1895188,0.19006763,0.1895188,639.9783
647,0.74548703,-1.0,-0.0069902614,0.1904412,0.19104947,0.1904412,639.9783
648,0.74547505,-1.0,-0.007578065,0.19158265,0.19217576,0.19158265,639.9783
649,0.7454629,-1.0,-0.008349871,0.19294673,0.19346993,0.19294673,639.9783
650,0.7454503,1.0,-0.009313111,0.19479926,0.1953095,0.19479926,639.9783
651,0.7454372,-1.0,-0.010831729,0.19745643,0.19784501,0.19745643,639.9783
652,0.7454235,1.0,-0.01232008,0.20103717,0.20149852,0.20103717,639.9783
653,0.745409,-0.9999756,-0.014041679,0.20597626,0.20641668,0.20597626,639.9783
654,0.7453936,1.0,-0.015038513,0.21159704,0.21230319,0.21159704,639.9783
655,0.7453768,-1.0,-0.016024143,0.21784614,0.2186018,0.21784614,639.9783
656,0.7453588,1.0,-0.016246684,0.22379673,0.22470117,0.22379673,639.9783
657,0.7453397,1.0,-0.016346883,0.22897609,0.22995858,0.22897609,639.9783
658,0.74532,1.0,-0.016637554,0.23309785,0.23416182,0.23309785,639.9783
659,0.7453004,-0.99789834,-0.01794209,0.23677607,0.23770109,0.23677607,639.9783
660,0.74528104,1.0,-0.018739076,0.24003327,0.24119161,0.24003327,639.9783
661,0.7452618,-0.9999938,-0.020804567,0.24336971,0.24449392,0.24336971,639.9783
662,0.74524254,1.0,-0.022437586,0.24655391,0.24790454,0.24655391,639.9783
663,0.7452228,-1.0,-0.024821542,0.2499511,0.25131756,0.2499511,639.9783
664,0.74520224,1.0,-0.026766082,0.25312614,0.25467575,0.25312614,639.9783
665,0.7451807,-1.0,-0.029489916,0.25633535,0.25794542,0.25633535,639.9783
666,0.7451584,1.0,-0.03248429,0.25984088,0.26162493,0.25984088,639.9783
667,0.7451351,-0.9999984,-0.03640173,0.2646396,0.26648027,0.2646396,639.9783
668,0.74511063,-1.0,-0.039675575,0.27061263,0.27271235,0.27061263,639.9783
669,0.7450847,-1.0,-0.04210645,0.27776852,0.2801846,0.27776852,639.9783
670,0.74505717,-1.0,-0.044096086,0.28528902,0.2878998,0.28528902,639.9783
671,0.745028,-1.0,-0.04461508,0.29244077,0.29533845,0.29244077,639.9783
672,0.7449978,-1.0,-0.04547138,0.29884902,0.3018675,0.29884902,639.9783
673,0.7449671,-1.0,-0.04653455,0.30429035,0.30746236,0.30429035,639.9783
674,0.7449363,-1.0,-0.048006132,0.30932635,0.31268007,0.30932635,639.9783
675,0.7449055,-1.0,-0.05089942,0.31412968,0.3175517,0.31412968,639.9783
676,0.7448745,1.0,-0.05357491,0.31896523,0.3225936,0.31896523,639.9783
677,0.74484295,-1.0,-0.05775703,0.32425234,0.32789475,0.32425234,639.9783
678,0.7448103,1.0,-0.06221389,0.329472,0.33330196,0.329472,639.9783
679,0.74477625,-0.99699897,-0.06955969,0.33588284,0.33959556,0.33588284,639.9783
680,0.7447405,1.0,-0.073669314,0.3426604,0.3469189,0.3426604,639.9783
681,0.7447029,-0.99996245,-0.08277336,0.3504715,0.35465387,0.3504715,639.9783
682,0.74466306,-1.0,-0.08762875,0.35907015,0.36363572,0.35907015,639.9783
683,0.74462104,-1.0,-0.09257943,0.36774644,0.37256274,0.36774644,639.9783
684,0.7445765,-1.0,-0.09622464,0.37620828,0.38130087,0.37620828,639.9783
685,0.7445301,1.0,-0.09908871,0.38417533,0.38952398,0.38417533,639.9783
686,0.74448204,-1.0,-0.10272841,0.391717,0.39718547,0.391717,639.9783
687,0.74443287,-1.0,-0.10661049,0.39889118,0.40450865,0.39889118,639.9783
688,0.7443829,-1.0,-0.11217973,0.40594178,0.41168666,0.40594178,639.9783
689,0.7443319,1.0,-0.11857645,0.41347077,0.4194569,0.41347077,639.9783
690,0.74427927,-1.0,-0.12870677,0.4218377,0.42793652,0.4218377,639.9783
691,0.74422467,-1.0,-0.13987443,0.43126178,0.43754348,0.43126178,639.9783
692,0.7441673,1.0,-0.14915358,0.4418156,0.4484434,0.4418156,639.9783
693,0.74410665,-1.0,-0.16048075,0.45306265,0.45979756,0.45306265,639.9783
694,0.7440425,-1.0,-0.16972193,0.46402434,0.47105744,0.46402434,639.9783
695,0.7439748,1.0,-0.17789453,0.47458637,0.48201805,0.47458637,639.9783
696,0.7439036,-1.0,-0.19019221,0.48499268,0.4925176,0.48499268,639.9783
697,0.74382865,-1.0,-0.2007575,0.4951771,0.5029761,0.4951771,639.9783
698,0.7437501,1.0,-0.21016721,0.50565773,0.51382655,0.50565773,639.9783
699,0.7436678,-1.0,-0.22424316,0.51680005,0.5250233,0.51680005,639.9783
700,0.74358153,-1.0,-0.23626189,0.5282469,0.53671086,0.5282469,639.9783
701,0.7434912,1.0,-0.24714679,0.54006845,0.54886913,0.54006845,639.9783
702,0.7433967,-1.0,-0.26393148,0.5522577,0.561073,0.5522577,639.9783
703,0.7432981,-1.0,-0.27902445,0.56430453,0.573326,0.56430453,639.9783
704,0.7431952,1.0,-0.29349995,0.5763969,0.58572704,0.5763969,639.9783
705,0.7430882,-1.0,-0.31582928,0.58881503,0.59813195,0.58881503,639.9783
706,0.7429769,1.0,-0.33551332,0.6014763,0.61105764,0.6014763,639.9783
707,0.7428614,-0.99999875,-0.36261627,0.6151675,0.62466997,0.6151675,639.9783
708,0.7427413,1.0,-0.37990552,0.62895775,0.63891965,0.62895775,639.9783
709,0.74261594,-0.99979836,-0.4111427,0.6437053,0.65341157,0.6437053,639.9783
710,0.74248445,1.0,-0.42494294,0.65806305,0.6682797,0.65806305,639.9783
711,0.74234575,-0.99997383,-0.4561692,0.6723855,0.68240356,0.6723855,639.9783
712,0.7421991,-1.0,-0.47451922,0.68635124,0.69669485,0.68635124,639.9783
713,0.7420441,-1.0,-0.5032429,0.6998502,0.7101967,0.6998502,639.9783
714,0.7418806,-1.0,-0.52870774,0.71355104,0.7239758,0.71355104,639.9783
715,0.7417089,1.0,-0.5523407,0.72664326,0.7373105,0.72664326,639.9783
716,0.74152917,-0.9999979,-0.5866487,0.740188,0.7506587,0.740188,639.9783
717,0.7413417,0.9765913,-0.6107182,0.75346476,0.76399153,0.75346476,639.9783
718,0.741146,0.65159494,-0.6601062,0.77175456,0.78045285,0.77175456,639.9783
719,0.74093753,0.6261604,-0.70819235,0.80244243,0.80747104,0.80244243,639.9783
720,0.74070513,0.999937,-0.72799176,0.84354746,0.8448348,0.84354746,639.9783
721,0.7404352,-0.7472569,-0.81764627,0.8824591,0.88217765,0.8824591,639.9783
722,0.7401169,-0.7214592,-0.74521285,0.9107597,0.9112686,0.9107597,639.9783
723,0.73975265,1.0,-0.6663431,0.920931,0.9217872,0.920931,639.9783
724,0.73936176,1.0,-0.7269545,0.9180996,0.9187346,0.9180996,639.9783
725,0.7389557,-1.0,-0.79583,0.90888953,0.9092258,0.90888953,639.9783
726,0.7385305,1.0,-0.8275122,0.8982822,0.8987264,0.8982822,639.9783
727,0.7380738,1.0,-0.8568523,0.89121443,0.8914303,0.89121443,639.9783
728,0.7375696,-1.0,-0.8759608,0.890382,0.8904813,0.890382,639.9783
729,0.737004,0.999988,-0.8864219,0.8944518,0.89452815,0.8944518,639.9783
730,0.7363686,-1.0,-0.9286158,0.9035125,0.9035954,0.9035125,639.9783
731,0.7356535,-0.99999404,-0.91260844,0.9126899,0.9127528,0.9126899,639.9783
732,0.73486125,0.99999475,-0.9298759,0.91850716,0.91850436,0.91850716,639.9783
733,0.7339934,1.0,-0.93698615,0.9238294,0.92392063,0.9238294,639.9783
734,0.7330422,-1.0,-0.9420158,0.9272213,0.92713267,0.9272213,639.9783
735,0.7320008,1.0,-0.94826,0.9302296,0.9302601,0.9302296,639.9783
736,0.73085284,1.0,-0.92922086,0.9323155,0.932363,0.9323155,639.9783
737,0.72959113,-0.62600183,-0.9604754,0.93270785,0.93270195,0.93270785,639.9783
738,0.7282065,-1.0,-0.94599265,0.93088806,0.93081236,0.93088806,639.9783
739,0.7267058,-1.0,-0.9505312,0.92437476,0.92439634,0.92437476,639.9783
740,0.7250984,1.0,-0.9684681,0.9153501,0.9154262,0.9153501,639.9783
741,0.7233834,1.0,-0.9540901,0.9076829,0.9077805,0.9076829,639.9783
742,0.72155684,-1.0,-0.93381166,0.901751,0.90172875,0.901751,639.9783
743,0.71961516,-1.0,-0.91781014,0.8927213,0.8921007,0.8927213,639.9783
744,0.7175541,-1.0,-0.9751319,0.8862682,0.8855526,0.8862682,639.9783
745,0.7153172,-1.0,-0.98417187,0.8939833,0.8942036,0.8939833,639.9783
746,0.71283525,1.0,-0.9773716,0.9072175,0.9073717,0.9072175,639.9783
747,0.7100868,1.0,-0.973756,0.91926384,0.91925347,0.91926384,639.9783
748,0.70707965,1.0,-0.9036993,0.92675847,0.92664266,0.92675847,639.9783
749,0.7038823,-1.0,-0.8547267,0.9245821,0.92408055,0.9245821,639.9783
750,0.7005876,-1.0,-0.91848516,0.9168681,0.9156101,0.9168681,639.9783
751,0.69721633,-1.0,-0.9858258,0.91481906,0.91362214,0.91481906,639.9783
752,0.69364166,-1.0,-0.9927705,0.92510813,0.92484003,0.92510813,639.9783
753,0.6896913,1.0,-0.98325133,0.93847835,0.9385044,0.93847835,639.9783
754,0.68528193,1.0,-0.9757048,0.94836605,0.9484147,0.94836605,639.9783
755,0.68041533,1.0,-0.9383716,0.9528145,0.95275813,0.9528145,639.9783
756,0.6752101,-1.0,-0.8859302,0.95053554,0.9504899,0.95053554,639.9783
757,0.6698394,-1.0,-0.94641256,0.9432604,0.94293696,0.9432604,639.9783
